pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
4,680573,"Woods Richardson, Simeon",2024-06-26,747184,90,4.4,1,2,1,3,1.59,0.565,0.571,1,1,94.6,7,2563,74.1,73.98,0,1,3,-0.09999999999999430,6.38,96,154,124,148,300,334,302,-1.4,1.4,70.21165,7.45636
3,641154,"López, Pablo",2024-04-23,745917,76,3.9,1,1.5,1,2.5,1.466,1.196,0.722,2,2,102.2,15,2599,80.7,81.33,0,2,1,0.5999999999999940,6.97,106,151,119,148,295,326,282,-2.2,2.2,79.27197,7.92766
4,672456,"Montero, Keider",2024-05-29,746468,87,4.6,1,1.5,1,2.5,1.466,0.491,0.318,2,2,82.6,-6.5,2920,79.7,79.33,0,3,1,-0.4000000000000060,6.13,122,154,126,150,299,331,293,-1.5,1.5,70.932913333,8.41941
8,572955,"Johnson, Pierce",2024-09-17,746659,31,25.8,1,1.5,1,2.5,1.466,0.762,0.68,2,2,90,22.5,3026,84,83.23,0,3,5,-0.7999999999999970,5.76,108,154,123,147,295,319,284,-2.1,2.1,71.688866667,8.115383333
4,608334,"Fulmer, Carson",2024-07-21,745633,77,5.2,1,1.5,1,2.5,1.466,0.486,0.457,2,2,100.6,6.5,2697,83,82.78,0,2,2,-0.20000000000000300,6.25,101,142,114,136,312,323,302,-1.8,1.8,74.56245,8.005375
10,664208,"Maton, Phil",2024-04-15,745106,35,28.6,1,3,,4,1.369,1.351,0.994,1,1,111.6,30,3171,73.6,73.61,2,5,5,0,7.1,100,149,121,143,304,323,295,-1.7,1.7,65.902054,7.679784
1,672456,"Montero, Keider",2024-08-11,745303,85,1.2,1,1,1,2,1.254,0.39,0.251,1,1,97.1,33,2994,77,76.6,0,1,0,-0.4000000000000060,6.1,113,154,93,150,298,314,297,-0.6,0.6,70.45149,7.46108
1,672710,"Contreras, Roansy",2024-04-19,745518,34,2.9,1,1,1,2,1.254,0.528,0.56,1,1,95.6,4,2711,77.3,77.2,0,1,0,-0.09999999999999430,6.4,116,151,116,149,320,320,285,-0.6,0.6,75.30098,7.75565
5,518886,"Kimbrel, Craig",2024-09-17,746987,34,14.7,1,1,1,2,1.254,1.066,0.746,1,1,105.3,21,2681,83.7,84.04,0,2,3,0.29999999999999700,6.78,86,145,119,144,310,323,293,-1.4,1.4,78.626155,7.518515
4,677944,"Cecconi, Slade",2024-06-01,745812,71,5.6,1,1,1,2,1.254,0.971,0.751,1,1,111.5,17,2493,76.2,76.5,1,2,2,0.29999999999999700,6.63,116,151,127,150,295,316,291,-0.4,0.4,73.67912,7.85671
2,680885,"Schwellenbach, Spencer",2024-07-27,745793,89,2.2,1,1,1,2,1.254,0.697,0.66,1,1,105.3,15,2405,81.9,82.55,0,2,0,0.7999999999999970,6.75,114,155,126,148,297,319,294,-0.2,0.2,70.3023,7.414715
1,664351,"Contreras, Luis",2024-06-23,746373,14,7.1,1,1,1,2,1.254,0.303,0.291,1,1,91.2,21,2538,81,81.6,0,1,0,0.5999999999999940,6.8,102,155,119,149,292,324,291,-0.7,0.7,79.54632,7.15198
2,605397,"Musgrove, Joe",2024-03-21,746175,60,3.3,1,1,1,2,1.254,1.511,0.829,1,1,103.7,24,2793,80,77.95,0,1,1,-2.0999999999999900,5.35,,,,,,,,-1.6,1.6,,
5,663372,"Feltner, Ryan",2024-07-08,746692,92,5.4,1,1,1,2,1.254,0.824,0.863,1,1,83.4,14,2664,78.5,79.02,0,1,4,0.5,6.48,117,153,126,147,307,326,294,-0.5,0.5,78.534,7.60973
4,615698,"Quantrill, Cal",2024-07-19,746531,100,4,1,1,1,2,1.254,0.75,0.64,1,1,109.8,16,2480,79.7,80.55,0,2,2,0.7999999999999970,6.35,118,154,132,147,303,327,305,-0.3,0.3,76.332175,7.796265
