pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
6,663559,"Falter, Bailey",2024-09-24,745441,92,6.5,,,,,0.689,0.689,,0,0,,,1769,79.8,80.83,1,2,4,1,6.93,107,148,113,148,326,327,293,-0.3,0.3,78.88485,8.21129
10,608331,"Fried, Max",2024-03-30,745599,43,23.3,,,,,0.689,0.689,,0,0,,,2836,76.4,76.13,4,6,4,-0.30000000000001100,6.45,103,151,116,146,312,322,293,-0.6,0.6,,
8,663776,"Sandoval, Patrick",2024-04-03,746083,93,8.6,,,,,0.689,0.689,,0,0,,,2810,77.3,76.79,3,4,4,-0.5,6.16,115,153,118,149,311,325,295,-0.2,0.2,60.030986667,7.794076667
6,573204,"Thielbar, Caleb",2024-06-12,745896,22,27.3,,,,,0.689,0.689,,0,0,,,2420,74,74.28,0,1,5,0.29999999999999700,6.42,97,152,118,148,300,320,298,-0.5,0.5,72.86651,7.91967
13,608344,"Irvin, Cole",2024-08-27,746105,60,21.7,,,,,0.689,0.689,,0,0,,,2225,77.7,77.55,0,2,11,-0.10000000000000900,6.16,104,145,115,141,306,322,299,-0.3,0.3,61.17968,7.805175
9,682120,"Herrin, Tim",2024-06-11,746702,14,64.3,,,,,0.689,0.689,,0,0,,,2481,82,82.2,2,2,7,0.20000000000000300,6.5,93,151,119,145,289,309,290,-0.4,0.4,72.85779,8.03648
6,656794,"Newcomb, Sean",2024-06-30,747182,28,21.4,,,,,0.689,0.689,,0,0,,,2967,79.6,78.27,0,0,6,-1.3000000000000000,5.72,108,137,113,133,309,324,292,-0.5,0.5,,
10,624133,"Suárez, Ranger",2024-08-30,745533,78,12.8,,,,,0.689,0.689,,0,0,,,2122,74.4,74.52,1,5,5,0.20000000000000300,6.45,100,146,111,141,297,327,281,-0.3,0.3,72.284236,8.445276
5,571578,"Corbin, Patrick",2024-08-10,744820,95,5.3,,,,,0.689,0.689,,0,0,,,1970,69.2,69.78,1,2,3,0.5999999999999940,6.6,114,152,119,146,301,319,292,-0.2,0.2,63.55852,7.87117
5,573204,"Thielbar, Caleb",2024-07-12,745312,14,35.7,,,,,0.689,0.689,,0,0,,,2496,75.1,75.06,1,1,4,0,6.48,118,153,116,145,298,316,302,-0.2,0.2,71.81776,8.60721
12,571760,"Heaney, Andrew",2024-04-08,745034,82,14.6,,,,,0.689,0.689,,0,0,,,2548,75.6,75.22,1,7,5,-0.3999999999999920,6.27,106,150,110,146,308,328,297,-0.1,0.1,72.81293,7.448772857
4,663776,"Sandoval, Patrick",2024-05-24,746227,83,4.8,,,,,0.689,0.689,,0,0,,,2766,75.4,74.78,0,1,3,-0.5,6.22,93,141,113,134,313,325,292,-0.2,0.2,74.1767,8.2935
14,669084,"Hall, DL",2024-09-15,747151,80,17.5,,,,,0.689,0.689,,0,0,,,2657,79.6,80.14,1,3,11,0.5,6.71,110,151,121,146,291,326,294,0,0,76.736423333,8.04603
6,607074,"Rodón, Carlos",2024-04-16,744944,101,5.9,,,,,0.689,0.689,,0,0,,,2617,80.5,79.98,0,0,6,-0.5,6.12,105,151,112,151,292,319,283,-0.4,0.4,,
14,592767,"Smyly, Drew",2024-05-31,746877,32,43.8,0.333,1,,1.333,0.686,0.471,0.164,1,3,98.9,26,2356,80.6,80.21,2,5,9,-0.3999999999999920,5.72,105,148,118,146,305,328,285,-1.6,1.6,60.591678,7.851386
11,656529,"Hentges, Sam",2024-07-10,746453,29,37.9,0.333,1,0,1.333,0.683,0.159,0.139,1,3,84.2,4.7,2380,79.1,79.75,0,6,5,0.7000000000000030,6.84,109,155,127,147,298,321,299,-0.5,0.5,65.649411667,8.153205
14,608331,"Fried, Max",2024-06-11,747027,87,16.1,0.333,1,0,1.333,0.683,0.658,0.378,1,3,96.3,29.3,2828,73.8,73.22,3,8,6,-0.5999999999999940,6.36,105,152,124,145,309,324,286,-1.2,1.2,68.73639,7.744875
13,663559,"Falter, Bailey",2024-09-05,745451,94,13.8,0.333,1,0,1.333,0.683,0.565,0.289,1,3,90.1,48.5,1803,79.2,80.22,0,7,6,1,6.88,104,147,112,143,321,329,283,-1,1,69.538102857,7.36054
10,672282,"Detmers, Reid",2024-09-09,745860,97,10.3,0.333,1,0,1.333,0.683,0.681,0.378,1,3,97.1,15,2528,74.2,73.67,1,5,5,-0.5,5.95,108,152,126,147,304,334,295,-0.5,0.5,67.961405,7.8585625
13,663465,"Allard, Kolby",2024-08-25,746263,81,16,0.333,1,0,1.333,0.683,0.642,0.393,1,3,104.1,5.5,1903,71.9,71.16,1,6,7,-0.7000000000000030,5.86,102,148,115,147,313,337,300,-0.7,0.7,72.544683333,8.032985
13,500779,"Quintana, Jose",2024-05-28,745816,89,14.6,0.6,0.4,0.6,1,0.678,0.365,0.328,3,5,89.7,0.8,2224,77.8,77.82,1,7,6,0,6.48,109,152,126,148,299,321,300,-0.7,0.7,70.762261429,7.748307143
15,624133,"Suárez, Ranger",2024-09-10,745535,88,17,0.6,0.4,0.75,1,0.671,0.709,0.585,3,5,90.4,9.3,2142,74,74.17,2,9,6,0.20000000000000300,6.5,97,148,122,145,293,325,282,-2.1,2.1,70.561042222,8.246148889
11,500779,"Quintana, Jose",2024-05-03,745101,65,16.9,0.75,0,0.75,0.75,0.661,0.403,0.426,3,4,84.2,-9.3,2237,78,78.14,0,5,6,0.09999999999999430,6.55,102,147,118,144,296,324,293,-1.9,1.9,69.642214,7.613168
3,594835,"Gonzales, Marco",2024-07-12,746774,60,5,0.5,0.5,0.5,1,0.627,0.75,0.482,1,2,92,14,2132,78.4,78.63,0,3,0,0.19999999999998900,6.27,110,154,114,147,301,330,294,-0.2,0.2,76.26153,7.803453333
4,642232,"Yarbrough, Ryan",2024-07-26,746361,27,14.8,0.5,0.5,0.5,1,0.627,0.572,0.609,1,2,78.1,27.5,2158,69.3,68.3,0,3,1,-1,6.05,122,153,119,150,289,316,278,-1,1,70.64696,7.9678
16,608344,"Irvin, Cole",2024-04-21,746316,93,17.2,0.5,0.5,0.5,1,0.627,0.322,0.339,1,2,93.2,20,2182,76,75.83,0,6,10,-0.20000000000000300,6.01,111,152,122,147,313,332,313,0,0,72.731436667,7.932113333
14,669022,"Gore, MacKenzie",2024-07-31,747170,98,14.3,0.5,0.5,0.5,1,0.627,0.302,0.307,1,2,96.4,-9.5,2358,81.3,82.49,0,6,8,1.2000000000000000,6.92,109,151,121,146,303,320,290,-0.7,0.7,69.645105,7.443618333
13,671096,"Abbott, Andrew",2024-04-12,746812,103,12.6,0.5,0.5,0.5,1,0.627,0.919,0.503,1,2,99,28.5,2742,80.1,80.92,0,3,10,0.8000000000000110,6.69,104,150,114,144,298,328,285,-0.1,0.1,72.06325,7.156256667
13,674072,"Henry, Tommy",2024-04-16,747214,74,17.6,0.5,0.5,1,1,0.627,0.371,0.357,1,2,103.7,15,2250,76.9,76.98,1,5,8,0.09999999999999430,6.45,116,153,121,147,308,320,290,-0.5,0.5,74.850028,7.606554
5,671096,"Abbott, Andrew",2024-05-10,745340,88,5.7,0.5,0.5,0.5,1,0.627,0.46,0.474,1,2,91.8,34,2732,81.2,82,0,4,1,0.7999999999999970,6.64,104,150,105,146,300,320,285,0.2,-0.2,73.720035,7.468145
3,663687,"Harris, Hogan",2024-09-10,746346,22,13.6,0.5,0.5,1,1,0.627,0.2,0.116,1,2,95.7,32,2504,71.4,70.67,1,2,1,-0.7000000000000030,6.5,111,145,110,146,275,315,282,-0.8,0.8,70.202895,7.553075
5,656529,"Hentges, Sam",2024-05-22,746634,12,41.7,0.5,0.5,0.5,1,0.627,0.238,0.259,1,2,97.8,-8,2447,79.8,80.5,0,3,2,0.7000000000000030,6.94,112,154,121,150,297,315,285,-0.1,0.1,73.514376667,7.257623333
16,671096,"Abbott, Andrew",2024-04-07,746734,95,16.8,0.6,0.2,0.6,0.8,0.604,0.329,0.354,3,5,81.9,-3.4,2812,80.6,80.69,0,7,9,0.10000000000000900,6.41,102,150,120,144,298,315,280,0.1,-0.1,72.366475,7.47323
10,656756,"Montgomery, Jordan",2024-09-11,747154,37,27,0.667,0,0.667,0.667,0.588,0.44,0.481,2,3,89.4,19.7,2386,80.4,81.3,2,6,4,0.8999999999999920,6.85,117,152,128,150,297,319,296,-0.7,0.7,63.088672,8.306122
