pitches,player_id,player_name,game_date,game_pk,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length
10,471911,"Carrasco, Carlos",2024-04-30,746398,76,13.2,0.333,0,0.5,0.333,0.294,0.22,0.234,1,3,89,29.5,2485,84.4,84.99,2,6,4,0.5999999999999940,6.69,101,154,124,146,288,329,291,-0.1,0.1,69.783474,7.804976
12,665622,"Medina, Luis",2024-07-06,745642,98,12.2,0.333,0,0.5,0.333,0.294,0.187,0.208,1,3,60,-17,2296,86.1,86.17,4,6,6,0.10000000000000900,6.14,93,147,122,147,301,312,300,-0.4,0.4,70.69241,7.889851667
4,657585,"Garrett, Reed",2024-05-16,745580,23,17.4,0.333,0,0.333,0.333,0.294,0.353,0.359,1,3,93.1,25.3,2764,84.3,84.53,1,4,0,0.20000000000000300,6.53,113,149,124,150,294,316,283,-0.3,0.3,67.800675,7.22883
11,621112,"Blackburn, Paul",2024-08-02,746193,82,13.4,0.333,0,0.333,0.333,0.294,0.328,0.357,1,3,86.7,2,2693,81.1,80.88,1,4,7,-0.19999999999998900,6.33,106,151,123,148,311,337,302,-0.3,0.3,64.63885,7.52457
7,681517,"Leahy, Kyle",2024-06-07,745169,13,53.8,0.333,0,0.5,0.333,0.294,0.203,0.221,1,3,92.1,-6,2483,85.6,86.86,2,7,0,1.3000000000000100,7,102,150,113,148,317,321,297,-0.3,0.3,71.272012857,7.30707
19,663903,"Singer, Brady",2024-08-18,746676,94,20.2,0.333,0,0.4,0.333,0.294,0.212,0.202,2,6,77.5,15.6,2474,83.6,84.59,1,8,11,1,6.78,99,150,117,148,301,324,283,-0.2,0.2,68.12123125,7.7167925
16,434378,"Verlander, Justin",2024-09-20,746340,86,18.6,0.333,0,0.4,0.333,0.294,0.193,0.197,2,6,88.7,5.8,2463,87,86.14,3,10,6,-0.9000000000000060,5.94,105,152,114,147,292,319,286,-1,1,67.286611111,7.648091111
12,625643,"López, Reynaldo",2024-05-20,747119,83,14.5,0.333,0,0.4,0.333,0.294,0.36,0.378,2,6,94.4,1.2,2332,85.4,86.06,1,6,6,0.6999999999999890,6.59,105,153,125,146,309,320,288,0.1,-0.1,71.089441667,7.490331667
7,605135,"Bassitt, Chris",2024-06-29,744921,94,7.4,0.333,0,0.333,0.333,0.294,0.381,0.419,1,3,66.5,-18,2274,78.6,78.89,0,3,4,0.30000000000001100,6.59,111,151,113,149,301,316,289,-0.5,0.5,60.162213333,7.672526667
13,694813,"Stone, Gavin",2024-04-07,746895,77,16.9,0.333,0,0.5,0.333,0.294,0.357,0.377,1,3,98.5,6,2033,87.8,88.72,4,7,6,0.9000000000000060,6.55,107,152,126,148,299,316,289,0.3,-0.3,71.553654286,7.413492857
10,670036,"Festa, Matt",2024-09-22,744955,22,45.5,0.333,0,0.333,0.333,0.294,0.497,0.539,1,3,90.2,4.7,2682,83.4,83.19,1,7,3,-0.20000000000000300,6.3,108,154,111,149,301,324,302,-1.4,1.4,66.576818571,6.7903
11,683004,"Leiter, Jack",2024-05-08,745659,60,18.3,0.333,0,0.333,0.333,0.294,0.409,0.429,1,3,85.7,-27,2459,85.5,86.05,0,6,5,0.5,6.87,101,151,119,146,298,319,293,0.5,-0.5,69.681838333,7.231045
7,682847,"Ortiz, Luis L.",2024-04-12,745596,19,36.8,0.333,0,0.5,0.333,0.294,0.22,0.193,1,3,90.4,24.5,2459,84.9,87.27,0,3,4,2.3999999999999900,7.44,109,151,114,149,299,322,284,0.4,-0.4,72.100333333,7.921196667
14,670124,"Oller, Adam",2024-09-27,744879,95,14.7,0.333,0,0.333,0.333,0.294,0.218,0.234,1,3,89.3,0.3,2311,86.3,86.42,1,7,7,0.10000000000000900,6.65,108,153,121,148,300,328,283,0.3,-0.3,71.706185714,7.193397143
7,657097,"Webb, Jacob",2024-05-27,747034,23,30.4,0.333,0,0.5,0.333,0.294,0.45,0.488,1,3,87,14.5,2413,84.2,83.73,0,4,3,-0.5,6.03,116,153,126,148,312,322,283,0,0,72.01813,7.542525
26,676710,"Crawford, Kutter",2024-05-13,746961,101,25.7,0.333,0,0.333,0.333,0.294,0.359,0.378,1,3,71.3,-14.7,2271,80.5,80.2,5,13,13,-0.29999999999999700,6.15,103,150,115,143,280,316,300,0.3,-0.3,69.3309325,7.73413
12,680573,"Woods Richardson, Simeon",2024-09-25,745854,36,33.3,0.333,0,0.5,0.333,0.294,0.013,0.015,1,3,80.7,17,2223,84.7,85.43,1,6,6,0.7000000000000030,6.52,101,136,100,130,302,313,285,0.6,-0.6,65.468226667,7.517451667
6,700669,"Graceffo, Gordon",2024-07-10,745156,38,15.8,0.5,0,0.5,0.5,0.294,0.232,0.377,1,2,79.8,36,2236,85.6,86.58,1,5,1,1,6.65,107,151,121,146,315,319,302,0.2,-0.2,70.672508,7.7893
13,701581,"Festa, David",2024-06-27,747185,78,16.7,0.333,0,0.333,0.333,0.294,0.163,0.173,1,3,84.5,6,2626,87.3,88.2,1,6,7,0.9000000000000060,6.75,113,153,120,149,302,328,299,-0.6,0.6,71.352155,7.414075
15,594902,"Lively, Ben",2024-09-04,746262,78,19.2,0.333,0,0.5,0.333,0.294,0.311,0.333,1,3,96.1,4.5,2036,82.3,83.57,2,6,9,1.3000000000000000,6.93,110,152,132,149,313,329,309,-0.1,0.1,68.171645,7.524321667
14,657376,"Schmidt, Clarke",2024-09-19,745204,99,14.1,0.333,0,0.333,0.333,0.294,0.327,0.351,1,3,79.4,29.7,3024,85.2,84.95,0,4,10,-0.20000000000000300,5.96,107,153,123,151,301,322,295,-0.4,0.4,76.1220875,8.093305
19,668964,"Myers, Tobias",2024-07-10,745969,103,18.4,0.333,0,0.333,0.333,0.294,0.236,0.233,1,3,93.2,39.3,2063,85.7,86.58,4,11,8,0.8999999999999920,6.64,101,152,124,146,311,319,297,0.4,-0.4,66.868706,7.726783
21,641712,"Hudson, Dakota",2024-04-20,746570,91,23.1,0.333,0,0.5,0.333,0.294,0.456,0.392,1,3,86,24,,83.5,83.65,4,10,11,0.09999999999999430,6.31,101,152,130,146,313,333,304,-0.7,0.7,71.641784444,8.153668889
4,668338,"Miller, Tyson",2024-09-09,746101,11,36.4,0.333,0,0.333,0.333,0.294,0.527,0.47,1,3,92.7,34,2526,79.7,80.7,1,4,0,1,7.05,95,154,116,149,303,320,287,0.1,-0.1,71.775856667,7.248893333
6,656288,"Canning, Griffin",2024-08-28,746430,93,6.5,0.333,0,0.333,0.333,0.294,0.332,0.332,1,3,83.8,15.3,2751,87.6,87.17,1,4,2,-0.3999999999999920,5.9,100,151,117,148,305,333,290,0.3,-0.3,69.729885,7.53146
5,592836,"Walker, Taijuan",2024-08-18,745539,99,5.1,0.333,0,0.333,0.333,0.294,0.509,0.531,1,3,88.2,22,2459,83.1,82.02,0,4,1,-1.0999999999999900,5.66,110,150,119,148,300,324,286,0,0,63.5146475,6.988435
